CATEGORIA ,MARCA ,EAN,FRANQUICIA ,SUBFRANQUICIA ,EJE,TITULO ,COLOR ,NUMERO,NOMBRE ,TIPO DE PRODUCTO ,DESCRIPCIÓN LARGA,BENEFICIOS ,MODO DE APLICACIÓN,TIPO DE PIEL,USO ,EFECTO ,HIPOALERGENICO,CROSSELLING,KEY WORD PARA SEARCH,Pack Size,Pack Size UOM,Pack Size UOM
MAKE UP ,VOGUE ,7509552875638,Resist,,Rostro,Base de Maquillaje en Polvo Vogue Resist Bronce,,,BRONCE ,Base de Maquillaje ,"Conocé la nueva base en polvo Resist de Vogue, el poder del 2 en 1 con la alta cobertura de una base + la facilidad de aplicación de un polvo que dura hasta 12 horas, resistiendo el sudor y la humedad. Su formula hipoalergénica se adapta a todo tipo de piel. ¡Disfrutá de una sensación aterciopelada y un acabado mate sin trasferencia todo el día con la nueva Base en Polvo Resist de Vogue! ","Fácil de aplicar, dura hasta 12 horas, no transfiere, efecto mate","Tomar con el pomo la cantidad suficiente de polvo sacudiendo el exceso de producto. Aplicar sobre la piel limpia, seca y humectada hasta que logre el cubrimiento deseado.",Todo tipo de piel,Día y Noche,Mate,Sí,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base en polvo; base en polvo vogue; base polvo; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; polvo vogue; vogue maquillaje; vogue cosmetics,9,gr,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ct=1678392017946&or=Teams%2DHL&ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FVOGUE%2FROSTRO%2FBASES%2FBASE%20DE%20MAQUILLAJE%20EN%20POLVO%20RESIST%2F2%2E%20A%2B%20CONTENT&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,VOGUE ,7509552875607,Resist,,Rostro,Base de Maquillaje en Polvo Vogue Resist Capuccino,,,CAPUCCINO,Base de Maquillaje ,"Conocé la nueva base en polvo Resist de Vogue, el poder del 2 en 1 con la alta cobertura de una base + la facilidad de aplicación de un polvo que dura hasta 12 horas, resistiendo el sudor y la humedad. Su formula hipoalergénica se adapta a todo tipo de piel. ¡Disfrutá de una sensación aterciopelada y un acabado mate sin trasferencia todo el día con la nueva Base en Polvo Resist de Vogue! ","Fácil de aplicar, dura hasta 12 horas, no transfiere, efecto mate","Tomar con el pomo la cantidad suficiente de polvo sacudiendo el exceso de producto. Aplicar sobre la piel limpia, seca y humectada hasta que logre el cubrimiento deseado.",Todo tipo de piel,Día y Noche,Mate,Sí,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base en polvo; base en polvo vogue; base polvo; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; polvo vogue; vogue maquillaje; vogue cosmetics,9,gr,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ct=1678392017946&or=Teams%2DHL&ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FVOGUE%2FROSTRO%2FBASES%2FBASE%20DE%20MAQUILLAJE%20EN%20POLVO%20RESIST%2F2%2E%20A%2B%20CONTENT&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,VOGUE ,7509552875652,Resist,,Rostro,Base de Maquillaje en Polvo Vogue Resist Miel,,,MIEL ,Base de Maquillaje ,"Conocé la nueva base en polvo Resist de Vogue, el poder del 2 en 1 con la alta cobertura de una base + la facilidad de aplicación de un polvo que dura hasta 12 horas, resistiendo el sudor y la humedad. Su formula hipoalergénica se adapta a todo tipo de piel. ¡Disfrutá de una sensación aterciopelada y un acabado mate sin trasferencia todo el día con la nueva Base en Polvo Resist de Vogue! ","Fácil de aplicar, dura hasta 12 horas, no transfiere, efecto mate","Tomar con el pomo la cantidad suficiente de polvo sacudiendo el exceso de producto. Aplicar sobre la piel limpia, seca y humectada hasta que logre el cubrimiento deseado.",Todo tipo de piel,Día y Noche,Mate,Sí,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base en polvo; base en polvo vogue; base polvo; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; polvo vogue; vogue maquillaje; vogue cosmetics,9,gr,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ct=1678392017946&or=Teams%2DHL&ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FVOGUE%2FROSTRO%2FBASES%2FBASE%20DE%20MAQUILLAJE%20EN%20POLVO%20RESIST%2F2%2E%20A%2B%20CONTENT&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,VOGUE ,7509552875591,Resist,,Rostro,Base de Maquillaje en Polvo Vogue Resist Petalo,,,PETALO,Base de Maquillaje ,"Conocé la nueva base en polvo Resist de Vogue, el poder del 2 en 1 con la alta cobertura de una base + la facilidad de aplicación de un polvo que dura hasta 12 horas, resistiendo el sudor y la humedad. Su formula hipoalergénica se adapta a todo tipo de piel. ¡Disfrutá de una sensación aterciopelada y un acabado mate sin trasferencia todo el día con la nueva Base en Polvo Resist de Vogue! ","Fácil de aplicar, dura hasta 12 horas, no transfiere, efecto mate","Tomar con el pomo la cantidad suficiente de polvo sacudiendo el exceso de producto. Aplicar sobre la piel limpia, seca y humectada hasta que logre el cubrimiento deseado.",Todo tipo de piel,Día y Noche,Mate,Sí,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base en polvo; base en polvo vogue; base polvo; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; polvo vogue; vogue maquillaje; vogue cosmetics,9,gr,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ct=1678392017946&or=Teams%2DHL&ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FVOGUE%2FROSTRO%2FBASES%2FBASE%20DE%20MAQUILLAJE%20EN%20POLVO%20RESIST%2F2%2E%20A%2B%20CONTENT&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,VOGUE ,7509552875621,Resist,,Rostro,Base de Maquillaje en Polvo Vogue Resist Sensual,,,SENSUAL ,Base de Maquillaje ,"Conocé la nueva base en polvo Resist de Vogue, el poder del 2 en 1 con la alta cobertura de una base + la facilidad de aplicación de un polvo que dura hasta 12 horas, resistiendo el sudor y la humedad. Su formula hipoalergénica se adapta a todo tipo de piel. ¡Disfrutá de una sensación aterciopelada y un acabado mate sin trasferencia todo el día con la nueva Base en Polvo Resist de Vogue! ","Fácil de aplicar, dura hasta 12 horas, no transfiere, efecto mate","Tomar con el pomo la cantidad suficiente de polvo sacudiendo el exceso de producto. Aplicar sobre la piel limpia, seca y humectada hasta que logre el cubrimiento deseado.",Todo tipo de piel,Día y Noche,Mate,Sí,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base en polvo; base en polvo vogue; base polvo; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; polvo vogue; vogue maquillaje; vogue cosmetics,9,gr,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ct=1678392017946&or=Teams%2DHL&ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FVOGUE%2FROSTRO%2FBASES%2FBASE%20DE%20MAQUILLAJE%20EN%20POLVO%20RESIST%2F2%2E%20A%2B%20CONTENT&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,VOGUE ,7509552847253,Mate Natural,,Rostro,Base de Maquillaje Vogue Mate Natural Tono Arena,,,ARENA,Base de Maquillaje ,"Base Mate Natural con ácido hialurónico, protección antipolución y filtros solares.

Descubre la base de maquillaje Mate Natural, su textura ligera con hasta 12 horas de duración y con ácido hialurónico para un acabado mate natural y cubrimiento perfecto de larga duración. Pruébala y dile si al ácido hialurónico con Mate Natural, cuidado para tu rostro con el beneficio anti polución y filtros solares",Acabado mate natural. Hasta 12hs de duración. Acido Hialuronico,"Oprimir la válvula hasta sacar la cantidad de producto deseado, aplicar en el rostro de manera uniforme con la yema de los dedos, con un pomo o brocha según la preferencia",,Día y Noche,,No,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552847277,Mate Natural,,Rostro,Base de Maquillaje Vogue Mate Natural Tono Bronce,,,BRONCE,Base de Maquillaje ,"Base Mate Natural con ácido hialurónico, protección antipolución y filtros solares.

Descubre la base de maquillaje Mate Natural, su textura ligera con hasta 12 horas de duración y con ácido hialurónico para un acabado mate natural y cubrimiento perfecto de larga duración. Pruébala y dile si al ácido hialurónico con Mate Natural, cuidado para tu rostro con el beneficio anti polución y filtros solares",Acabado mate natural. Hasta 12hs de duración. Acido Hialuronico,"Oprimir la válvula hasta sacar la cantidad de producto deseado, aplicar en el rostro de manera uniforme con la yema de los dedos, con un pomo o brocha según la preferencia",,Día y Noche,,No,7509552840285; 7509552838862; 7509552840605; 7702433330565,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552847918,Mate Natural,,Rostro,Base de Maquillaje Vogue Mate Natural Tono Canela,,,CANELA,Base de Maquillaje ,"Base Mate Natural con ácido hialurónico, protección antipolución y filtros solares.

Descubre la base de maquillaje Mate Natural, su textura ligera con hasta 12 horas de duración y con ácido hialurónico para un acabado mate natural y cubrimiento perfecto de larga duración. Pruébala y dile si al ácido hialurónico con Mate Natural, cuidado para tu rostro con el beneficio anti polución y filtros solares",Acabado mate natural. Hasta 12hs de duración. Acido Hialuronico,"Oprimir la válvula hasta sacar la cantidad de producto deseado, aplicar en el rostro de manera uniforme con la yema de los dedos, con un pomo o brocha según la preferencia",,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552847246,Mate Natural,,Rostro,Base de Maquillaje Vogue Mate Natural Tono Gitano,,,GITANO,Base de Maquillaje ,"Base Mate Natural con ácido hialurónico, protección antipolución y filtros solares.

Descubre la base de maquillaje Mate Natural, su textura ligera con hasta 12 horas de duración y con ácido hialurónico para un acabado mate natural y cubrimiento perfecto de larga duración. Pruébala y dile si al ácido hialurónico con Mate Natural, cuidado para tu rostro con el beneficio anti polución y filtros solares",Acabado mate natural. Hasta 12hs de duración. Acido Hialuronico,"Oprimir la válvula hasta sacar la cantidad de producto deseado, aplicar en el rostro de manera uniforme con la yema de los dedos, con un pomo o brocha según la preferencia",,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552847284,Mate Natural,,Rostro,Base de Maquillaje Vogue Mate Natural Tono Natural ,,,NATURAL,Base de Maquillaje ,"Base Mate Natural con ácido hialurónico, protección antipolución y filtros solares.

Descubre la base de maquillaje Mate Natural, su textura ligera con hasta 12 horas de duración y con ácido hialurónico para un acabado mate natural y cubrimiento perfecto de larga duración. Pruébala y dile si al ácido hialurónico con Mate Natural, cuidado para tu rostro con el beneficio anti polución y filtros solares",Acabado mate natural. Hasta 12hs de duración. Acido Hialuronico,"Oprimir la válvula hasta sacar la cantidad de producto deseado, aplicar en el rostro de manera uniforme con la yema de los dedos, con un pomo o brocha según la preferencia",,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552847260,Mate Natural,,Rostro,Base de Maquillaje Vogue Mate Natural Tono Trigo,,,TRIGO,Base de Maquillaje ,"Base Mate Natural con ácido hialurónico, protección antipolución y filtros solares.

Descubre la base de maquillaje Mate Natural, su textura ligera con hasta 12 horas de duración y con ácido hialurónico para un acabado mate natural y cubrimiento perfecto de larga duración. Pruébala y dile si al ácido hialurónico con Mate Natural, cuidado para tu rostro con el beneficio anti polución y filtros solares",Acabado mate natural. Hasta 12hs de duración. Acido Hialuronico,"Oprimir la válvula hasta sacar la cantidad de producto deseado, aplicar en el rostro de manera uniforme con la yema de los dedos, con un pomo o brocha según la preferencia",,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552828467,Resist,,Rostro,Base de Maquillaje Vogue Resist Tono Avellana,,,AVELLANA,Base de Maquillaje ,"Base de maquillaje de larga duracion, hasta 24hs. No se transfiere y es resistente al calor y la humedad.",Larga duracion. Intransferible,Aplicá tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552828474,Resist,,Rostro,Base de Maquillaje Vogue Resist Tono Bronce,,,BRONCE,Base de Maquillaje ,"Base de maquillaje de larga duracion, hasta 24hs. No se transfiere y es resistente al calor y la humedad.",Larga duracion. Intransferible,Aplicá tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
MAKE UP ,VOGUE ,7509552828450,Resist,,Rostro,Base de Maquillaje Vogue Resist Tono Capuccino,,,CAPUCCINO ,Base de Maquillaje ,"Base de maquillaje de larga duracion, hasta 24hs. No se transfiere y es resistente al calor y la humedad.",Larga duracion. Intransferible,Aplicá tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,,Día y Noche,,No,7509552827941; 7509552840285; 7702433292931; 7702433292627,Maquillaje; Base de maquillaje; Vogue; Vogue cosmeticos; Maquillaje vogue; base efecto mate; base mate; base larga duracion; base vogue; voge; vogue argentina; maquillaje vogue; base de maquillaje; base liquida; vogue maquillaje; vogue cosmetics,30,ml,
